
5	100
850	150
4000	1000
472.766	502.42
256.347	67.0242	482	4466
538.77	832.43	460	3600
275.779	199.964	418	4607
734.237	486.031	433	6990
297.695	145.17	491	4352
681.873	411.344	9
378.875	623.408	18
119.697	171.359	10
400.265	470.57	13
607.18	230.968	10
689.676	406.854	10
719.875	693.954	15
479.646	264.831	9
524.506	505.215	9
409.809	947.491	14
317.135	973.796	0
583.451	432.654	11
648.372	448.245	14
285.22	904.896	10
617.694	601.993	2
791.048	592.8	8
652.677	732.185	12
594.479	373.373	19
498.562	530.466	16
728.7	287.216	15
881.039	623.36	14
511.302	348.512	15
407.464	417.567	17
889.336	472.195	7
166.02	258.672	17
134.302	487.083	23
659.514	651.197	11
494.274	442.485	14
745.839	454.387	12
394.788	246.583	19
666.12	159.099	16
611.336	505.832	13
547.105	261.657	21
583.802	82.5475	14
909.519	586.465	9
578.264	284.248	8
315.79	415.737	11
196.767	823.169	9
433.677	629.387	22
341.347	728.653	13
539.773	409.979	19
463.073	367.733	16
358.818	545.972	12
254.711	811.635	3
565.137	912.158	12
518.248	484.56	8
712.58	313.602	16
168.715	274.988	12
89.9311	937.875	16
341.053	579.655	10
357.998	248.177	12
626.124	666.103	13
608.945	409.839	15
616.345	618.347	18
419.018	231.632	11
179.175	535.156	3
640.305	669.861	7
210.118	421.02	24
856.084	344.692	12
522.588	289.328	11
314.11	260.739	27
495.099	746.429	16
227.84	770.64	12
150.531	153.538	14
613.033	251.825	15
408.77	331.636	19
737.036	528.564	12
257.951	799.065	15
571.382	272.559	14
573.058	546.992	13
487.117	571.253	19
902.877	636.936	13
738.195	470.759	16
493.998	296.237	17
249.964	287.004	15
469.319	522.775	15
375.871	628.833	15
330.097	301.082	15
298.244	477.55	9
364.332	36.4961	15
609.528	298.898	6
744.081	421.732	13
581.209	808.336	12
671.024	669.082	23
438.341	656.02	13
895.42	894.589	15
357.456	318.648	9
524.22	646.775	17
399.636	687.601	17
745.169	894.399	2
265.916	708.127	13
700.953	701.337	14
530.516	216.213	12
490.046	506.205	15
526.546	310.748	18
660.177	580.683	18
404.729	380.665	18
438.698	415.503	17
726.175	495.739	12
275.647	348.612	20
