
10	200
750	100
4000	1000
497.943	343.821
234.839	804.511	575	8946
872.165	17.2551	552	5298
285.526	420.998	548	9132
534.854	709.17	597	12678
220.018	855.75	358	12186
689.421	177.016	371	4576
328.945	716.745	328	11645
540.2	591.904	340	3400
722.904	180.207	341	4313
788.05	695.287	366	12560
363.077	250.068	6
387.716	248.153	5
433.157	225.798	14
139.496	249.494	17
347.549	278.504	16
196.946	344.988	13
176.773	168.26	19
388.249	263.978	13
447.353	324.428	16
47.7386	219.637	14
51.3964	346.479	15
265.642	230.249	14
138.911	335.755	18
231.044	423.155	11
231.958	216.397	11
399.425	359.466	18
257.454	256.075	13
116.278	383.9	5
407.617	185.444	12
266.816	152.256	7
298.032	235.861	14
235.017	291.695	18
311.467	251.778	15
53.2071	207.221	7
401.979	399.943	9
449.999	327.356	14
277.636	106.522	13
304.05	120.232	20
120.523	188.369	17
370.632	130.977	14
240.121	166.84	18
395.327	491.286	14
215.183	254.718	17
29.6173	118.154	17
100.811	268.697	18
119.722	224.348	23
308.261	405.07	11
219.54	269.55	10
252.633	343.723	20
312.874	427.752	10
392.882	240.152	14
188.378	461.206	4
94.3273	199.493	15
194.997	115.031	19
140.929	339.671	14
361.428	134.667	13
273.442	261.642	19
261.951	125.555	28
214.598	430.2	22
383.422	221.729	7
329.11	810.681	20
310.609	880.225	17
203.847	579.23	15
400.694	524.063	8
415.171	684.404	16
258.586	740.468	9
138.248	612.851	6
187.268	719.866	20
358.172	848.929	7
343.861	790.254	9
330.988	646.886	19
390.417	714.347	12
334.15	665.615	19
248.406	792.564	15
251.418	897.056	15
322.924	763.319	10
240.523	847.44	13
453.34	740.991	8
403.643	777.262	8
110.017	833.194	15
201.758	901.342	10
131.988	726.301	8
233.982	728.644	8
376.245	568.828	15
451.525	673.934	12
341.935	738.929	14
358.037	653.314	6
241.766	782.743	27
152.738	829.046	17
356.003	689.472	9
126.946	667.831	3
54.6827	845.287	10
466.805	775.839	11
285.406	745.955	12
225.164	682.054	13
135.064	806.346	13
460.704	861.321	28
220.55	538.815	11
77.813	959.827	8
496.569	838.653	12
359.124	656.051	18
175.023	579.005	22
234.585	759.5	15
338.882	716.12	15
222.375	680.43	26
176.859	703.934	13
360.724	833.364	16
274.52	939.235	12
157.538	741.263	7
333.712	847.873	15
973.151	233.421	15
724.652	136.832	8
764.976	497.711	9
750.391	269.056	16
668.75	540.428	18
652.614	208.886	10
737.79	509.048	12
565.614	411.786	9
706.966	237.842	14
674.764	251.57	13
687.232	54.0655	14
707.714	417.544	15
544.548	444.209	11
737.911	217.987	14
808.017	428.138	18
867.498	225.339	15
719.487	159.01	18
540.259	214.517	9
599.076	321.703	27
559.847	25.1454	14
483.656	49.8251	7
675.284	295.821	9
694.048	136.025	17
542.364	159.548	11
667.58	235.145	16
675	175.016	11
528.238	79.768	23
642.636	390.641	7
960.362	190.815	6
725.22	248.918	7
475.565	407.16	6
768.046	237.937	14
730.738	418.252	15
742.118	143.678	18
794.344	500.286	15
635.791	274.612	6
795.846	117.801	17
717.616	231.238	13
739.04	213.974	12
877.688	100.843	19
876.079	213.879	16
565.701	354.951	5
669.627	258.938	18
916.573	222.171	15
826.191	223.24	15
561.356	241.718	11
496.528	482.229	21
638.897	399.457	15
568.199	353.381	17
919.195	277.966	17
778.29	758.937	14
795.075	785.504	10
700.669	661.881	23
686.084	971.668	18
838.71	818.954	21
759.195	560.387	9
723.958	823.7	19
853.708	666.483	9
774.607	848.813	5
814.58	716.118	1
741.946	780.881	18
857.625	789.641	13
771.841	654.782	12
652.568	796.574	18
685.442	680.204	8
920.282	505.407	9
770.217	687.122	12
657.251	666.276	9
837.113	536.481	9
859.946	837.237	10
536.539	735.77	20
669.726	698.779	10
730.906	731.64	14
952.062	783.524	12
729.146	725.002	10
567.886	966.73	14
770.981	648.782	11
778.512	706.222	24
645.865	691.01	17
808.57	453.263	20
724.634	555.037	6
705.149	683.815	12
754.203	796.028	13
935.854	879.467	9
791.833	731.537	17
654.259	693.218	13
701.221	583.378	16
688.837	747.536	14
761.02	835.332	8
779.602	706.688	19
804.898	645.93	15
620.803	770.164	22
837.835	846.716	9
635.242	858.644	6
536.313	832.823	27
788.273	578.426	12
827.924	795.533	20
666.79	707.595	14
538.274	593.882	11
795.229	679.992	18
