
10	50
750	100
4000	1000
665.118	125.698
600.656	503.332	300	3000
469.966	356.072	327	9052
468.705	627.231	305	8529
294.486	905.849	327	11672
652.129	723.145	379	16167
918.283	709.536	389	18540
577.06	134.427	320	3200
575.991	271.526	386	8945
579.94	694.336	389	15358
660.582	356.212	364	7707
236.192	174.807	8
484.405	572.263	17
600.786	740.53	14
892.965	592.959	19
287.499	391.33	9
437.226	699.173	13
499.022	721.307	19
279.812	807.543	3
328.354	457.081	19
365.208	344.893	9
737.698	785.66	7
357.351	501.733	19
438.39	414.691	23
969.968	572.002	10
631.052	133.572	19
423.349	740.151	22
873.183	145.156	13
502.492	407.532	9
377.464	254.122	14
533.624	291.449	15
727.736	173.967	18
780.941	361.081	19
193.509	176.537	21
500.758	720.05	19
460.849	31.469	10
941.974	280.071	10
451.192	408.811	14
944.965	790.308	6
342.055	678.084	10
346.394	538.299	16
441.908	662.78	17
125.982	560.813	8
808.486	277.13	12
787.129	301.416	22
32.5763	563.27	11
314.635	21.182	12
486.403	436.087	24
405.04	347.062	15
61.8595	860.648	14
568.283	524.761	19
517.12	10.6134	16
672.666	374.593	14
367.267	552.267	22
680.187	322.977	17
482.451	73.7849	14
779.609	593.704	16
550.432	535.283	17
660.67	623.803	9
704.777	681.727	10
284.731	574.735	21
