
10	200
750	100
4000	1000
665.118	125.698
600.656	503.332	369	13625
469.966	356.072	398	10588
468.705	627.231	352	5711
294.486	905.849	396	11162
652.129	723.145	332	6070
918.283	709.536	312	6375
577.06	134.427	362	5042
575.991	271.526	380	3800
579.94	694.336	398	14174
660.582	356.212	354	7607
236.192	174.807	7
484.405	572.263	6
600.786	740.53	7
892.965	592.959	15
287.499	391.33	19
437.226	699.173	11
499.022	721.307	1
279.812	807.543	18
328.354	457.081	13
365.208	344.893	14
737.698	785.66	25
357.351	501.733	15
438.39	414.691	19
969.968	572.002	0
631.052	133.572	13
423.349	740.151	18
873.183	145.156	14
502.492	407.532	20
377.464	254.122	12
533.624	291.449	8
727.736	173.967	11
780.941	361.081	21
193.509	176.537	16
500.758	720.05	21
460.849	31.469	15
941.974	280.071	22
451.192	408.811	14
944.965	790.308	26
342.055	678.084	18
346.394	538.299	15
441.908	662.78	7
125.982	560.813	9
808.486	277.13	16
787.129	301.416	22
32.5763	563.27	17
314.635	21.182	7
486.403	436.087	21
405.04	347.062	10
61.8595	860.648	7
568.283	524.761	12
517.12	10.6134	8
672.666	374.593	7
367.267	552.267	12
680.187	322.977	18
482.451	73.7849	18
779.609	593.704	9
550.432	535.283	11
660.67	623.803	21
704.777	681.727	7
284.731	574.735	6
179.819	787.708	18
616.339	56.9407	8
482.376	551.668	18
725.609	453.247	1
234.941	322.587	5
733.302	289.58	6
715.399	401.823	2
248.194	225.718	11
125.005	343.526	17
732	386.035	19
939.636	522.721	16
290.517	330.689	8
724.492	768.494	18
887.253	661.263	8
444.285	206.61	15
211.816	164.537	15
467.031	493.706	10
528.274	852.016	14
677.914	503.544	15
703.464	809.072	17
823.132	160.916	2
722.842	287.379	14
281.186	770.201	13
295.222	284.391	18
472.401	527.775	11
78.7976	772.031	16
295.018	198.686	15
575.659	605.83	12
639.715	851.445	16
156.204	844.948	15
377.813	383.361	8
880.333	948.017	4
322.401	493.249	11
388.792	659.538	19
959.92	479.171	11
522.452	614.356	12
476.817	372.031	14
747.049	846.447	21
560.011	676.299	21
886.902	644.58	10
644.195	550.299	15
475.888	294.666	22
572.977	571.052	12
636.22	367.229	21
240.619	513.34	7
272.902	281.017	20
844.907	428.157	11
524.157	604.717	16
402.062	791.295	17
117.812	654.051	19
520.166	784.531	15
75.9673	697.179	5
474.052	392.636	16
613.025	807.286	11
506.16	721.808	15
517.037	690.768	16
516.543	181.107	13
793.921	716.319	10
771.483	375.998	18
630.255	626.91	11
196.191	413.614	17
760.03	769.316	1
320.999	678.523	12
379.68	296.971	20
428.423	483.055	8
681.513	891.059	12
80.2919	790.357	16
378.873	658.381	16
472.383	489.024	4
261.625	549.933	23
605.504	703.407	8
292.727	499.136	18
50.8193	342.993	13
778.229	80.9885	10
491.012	515.464	15
619.872	862.666	23
559.139	524.057	16
882.197	245.669	9
852.456	455.658	14
604.964	268.529	10
474.628	432.587	11
704.499	390.978	21
521.503	450.316	12
898.793	306.467	20
307.996	91.7165	18
666.332	373.731	22
453.768	555.202	24
924.881	570.588	8
513.159	504.658	27
532.901	840.181	14
992.693	398.199	6
832.951	454.852	14
641.966	813.582	7
621.117	206.855	13
146.549	418.137	23
463.443	635.969	16
803.324	587.482	17
212.5	656.708	10
578.888	762.699	19
548.932	300.206	9
306.478	720.222	21
654.993	653.96	9
356.238	443.534	21
336.076	383.079	13
804.454	414.159	18
744.491	35.0475	16
486.627	83.496	14
287.428	683.421	8
598.03	412.522	11
356.587	694.474	6
822.858	658.017	13
202.909	288.89	15
152.949	291.283	10
513.482	562.541	6
52.8458	421.477	12
316.424	778.696	9
217.856	329.981	16
770.098	974.97	6
383.985	426.734	18
324.818	514	8
445.046	916.401	12
561.736	411.4	16
404.359	729.101	20
180.609	408.721	8
223.067	654.446	5
588.995	782.467	8
522.1	187.503	9
275.979	297.139	13
137.853	273.661	14
200.645	651.372	16
688.895	446.921	10
810.606	417.094	18
575.475	360.151	9
621.064	652.32	1
405.742	669.766	25
615.87	515.883	7
340.148	893.509	17
888.61	249.261	7
560.944	154.091	18
917.565	269.001	2
490.348	495.788	8
610.747	163.509	13
618.639	417.121	16
463.967	507.836	19
336.869	445.576	20
732.388	933.862	18
637.563	751.991	15
865.71	491.744	5
448.025	213.682	14
707.815	388.481	8
