
10	50
750	150
4000	1000
364.702	344.346
385.327	273.492	312	4437
634.41	274.817	304	6676
126.803	371.676	362	4616
432.345	523.188	386	9593
548.875	167.886	354	6407
796.011	623.693	332	6159
53.2304	370.626	375	5869
356.608	560.819	331	4227
631.721	773.382	345	10475
470.099	647.599	346	10166
192.919	279.274	16
182.966	302.789	12
258.885	213.183	17
189.554	140.325	15
121.131	126.335	28
131.579	94.435	14
239.896	207.948	20
81.5882	220.7	12
444.618	178.235	19
337.789	211.732	22
409.809	394.474	14
251.502	332.189	13
410.938	667.063	16
262.703	956.729	6
441.747	682.979	18
361.012	697.439	14
80.8236	660.073	14
261.474	665.533	17
153.862	700.749	18
124.568	799.798	12
506.823	778.397	11
126.888	961.623	10
348.058	554.122	5
226.631	814.097	8
389.931	797.728	14
714.035	311.05	16
603.324	269.433	16
822.453	389.554	13
571.057	226.272	19
707.605	136.315	17
710.805	108.927	20
625.667	394.708	12
789.814	237.607	13
682.64	344.739	18
743.798	162.087	19
865.49	264.15	13
833.668	488.544	16
765.361	621.392	19
754.864	585.423	16
826.108	801.726	13
936.361	985.924	16
812.704	875.098	7
662.756	677.964	8
542.827	799.603	21
782.856	618.001	21
782.255	712.742	12
746.311	518.321	18
658.964	748.621	15
570.647	707.82	18
728.969	770.844	21
