
5	25
750	150
4000	1000
364.702	344.346
385.327	273.492	386	4518
634.41	274.817	312	4938
126.803	371.676	393	5425
432.345	523.188	311	4065
548.875	167.886	384	6707
55.4279	567.834	9
398.006	311.847	16
26.6152	185.313	25
178.304	280.41	16
315.861	386.691	10
235.049	323.799	23
192.919	779.274	18
182.966	802.789	7
258.885	713.183	14
189.554	640.325	17
121.131	626.335	4
131.579	594.435	14
739.896	207.948	20
581.588	220.7	16
944.618	178.235	13
837.789	211.732	17
909.809	394.474	9
751.502	332.189	15
910.938	667.063	17
762.703	956.729	20
941.747	682.979	7
861.012	697.439	14
580.824	660.073	13
761.474	665.533	10
653.862	700.749	13
