
5	25
750	100
4000	1000
665.118	125.698
600.656	503.332	332	5527
469.966	356.072	359	6894
468.705	627.231	331	4405
294.486	905.849	317	5570
652.129	723.145	365	3650
918.283	709.536	19
577.06	134.427	20
575.991	271.526	8
579.94	694.336	15
660.582	356.212	14
236.192	174.807	23
484.405	572.263	16
600.786	740.53	14
892.965	592.959	23
287.499	391.33	11
437.226	699.173	11
499.022	721.307	13
279.812	807.543	7
328.354	457.081	25
365.208	344.893	21
737.698	785.66	20
357.351	501.733	5
438.39	414.691	13
969.968	572.002	11
631.052	133.572	27
423.349	740.151	14
873.183	145.156	13
502.492	407.532	6
377.464	254.122	16
533.624	291.449	15
