
10	100
750	100
4000	1000
665.118	125.698
600.656	503.332	384	8255
469.966	356.072	363	6108
468.705	627.231	315	8629
294.486	905.849	321	4410
652.129	723.145	335	10226
918.283	709.536	355	11689
577.06	134.427	361	4321
575.991	271.526	346	8545
579.94	694.336	376	11405
660.582	356.212	377	10887
236.192	174.807	15
484.405	572.263	6
600.786	740.53	14
892.965	592.959	17
287.499	391.33	15
437.226	699.173	30
499.022	721.307	15
279.812	807.543	26
328.354	457.081	19
365.208	344.893	15
737.698	785.66	20
357.351	501.733	20
438.39	414.691	17
969.968	572.002	19
631.052	133.572	8
423.349	740.151	20
873.183	145.156	11
502.492	407.532	12
377.464	254.122	13
533.624	291.449	18
727.736	173.967	6
780.941	361.081	12
193.509	176.537	14
500.758	720.05	10
460.849	31.469	17
941.974	280.071	10
451.192	408.811	6
944.965	790.308	20
342.055	678.084	14
346.394	538.299	17
441.908	662.78	16
125.982	560.813	22
808.486	277.13	22
787.129	301.416	17
32.5763	563.27	14
314.635	21.182	19
486.403	436.087	15
405.04	347.062	22
61.8595	860.648	11
568.283	524.761	18
517.12	10.6134	8
672.666	374.593	14
367.267	552.267	23
680.187	322.977	15
482.451	73.7849	15
779.609	593.704	24
550.432	535.283	21
660.67	623.803	17
704.777	681.727	17
284.731	574.735	7
179.819	787.708	14
616.339	56.9407	21
482.376	551.668	9
725.609	453.247	16
234.941	322.587	18
733.302	289.58	15
715.399	401.823	11
248.194	225.718	18
125.005	343.526	12
732	386.035	11
939.636	522.721	21
290.517	330.689	19
724.492	768.494	14
887.253	661.263	10
444.285	206.61	16
211.816	164.537	12
467.031	493.706	21
528.274	852.016	12
677.914	503.544	9
703.464	809.072	8
823.132	160.916	15
722.842	287.379	6
281.186	770.201	11
295.222	284.391	9
472.401	527.775	20
78.7976	772.031	12
295.018	198.686	11
575.659	605.83	13
639.715	851.445	16
156.204	844.948	13
377.813	383.361	8
880.333	948.017	9
322.401	493.249	16
388.792	659.538	15
959.92	479.171	10
522.452	614.356	7
476.817	372.031	9
747.049	846.447	18
560.011	676.299	21
886.902	644.58	16
644.195	550.299	17
475.888	294.666	13
572.977	571.052	17
636.22	367.229	11
240.619	513.34	15
272.902	281.017	2
844.907	428.157	22
524.157	604.717	16
402.062	791.295	23
117.812	654.051	14
