
5	100
850	150
4000	1000
364.702	344.346
385.327	273.492	466	4318
634.41	274.817	472	5538
126.803	371.676	478	5275
432.345	523.188	402	4931
548.875	167.886	479	6657
55.4279	567.834	14
398.006	311.847	4
26.6152	185.313	14
178.304	280.41	16
315.861	386.691	17
235.049	323.799	6
192.919	279.274	25
182.966	302.789	18
258.885	213.183	11
189.554	140.325	19
121.131	126.335	12
131.579	94.435	16
239.896	207.948	14
81.5882	220.7	11
444.618	178.235	10
337.789	211.732	16
409.809	394.474	11
251.502	332.189	17
410.938	167.063	8
278.316	515.333	19
262.703	456.729	14
441.747	182.979	11
361.012	197.439	14
80.8236	160.073	13
261.474	165.533	8
153.862	700.749	10
124.568	799.798	19
506.823	778.397	17
126.888	961.623	11
348.058	554.122	9
226.631	814.097	4
389.931	797.728	15
214.035	811.05	19
103.324	769.433	12
322.453	889.554	14
71.0565	726.272	12
207.605	636.315	18
210.805	608.927	21
125.667	894.708	17
289.814	737.607	12
182.64	844.74	11
243.798	662.087	12
365.49	764.15	18
333.668	988.544	13
265.361	621.392	19
254.864	585.423	20
326.108	801.726	22
436.361	985.924	17
312.704	875.098	16
162.756	677.964	20
542.827	299.603	24
782.856	118.001	14
782.255	212.742	11
746.311	18.3206	19
658.964	248.621	16
570.647	207.82	14
728.969	270.844	13
792.066	191.022	15
818.277	264.521	7
878.674	194.093	21
854.913	431.711	8
728.643	212.797	9
788.792	48.8929	14
831.934	236.668	23
732.774	321.069	20
845.554	181.736	5
674.732	142.777	15
500.116	96.9708	15
731.49	289.086	15
792.637	207.286	17
855.4	323.561	13
894.223	178.641	5
708.655	327.325	10
866.138	200.685	7
777.077	362.95	10
778.879	722.277	14
788.804	573.779	18
596.214	920.632	10
903.198	682.093	11
839.013	763.591	17
842.52	907.882	13
504.977	819.707	4
809.107	668.988	11
748.299	746.186	9
754.477	751.75	11
747.854	991.14	19
815.188	673.976	14
957.822	876.521	17
612.314	735.623	14
880.293	717.158	9
744.928	862.583	16
728.765	621.835	9
848.743	998.989	17
656.16	574.887	6
774.858	702.869	17
653.721	833.319	18
778.555	588.135	13
668.906	815.814	6
693.066	644.099	8
684.624	642.159	14
