
10	200
850	150
4000	1000
472.766	502.42
256.347	67.0242	494	5233
538.77	832.43	462	6362
275.779	199.964	419	7471
734.237	486.031	465	9751
297.695	145.17	491	4352
681.873	411.344	485	9316
378.875	623.408	490	3900
119.697	171.359	492	4502
400.265	470.57	474	7223
607.18	230.968	411	3948
689.676	406.854	8
719.875	693.954	11
479.646	264.831	17
524.506	505.215	13
409.809	947.491	5
317.135	973.796	16
583.451	432.654	10
648.372	448.245	13
285.22	904.896	13
617.694	601.993	11
791.048	592.8	20
652.677	732.185	13
594.479	373.373	13
498.562	530.466	12
728.7	287.216	8
881.039	623.36	16
511.302	348.512	24
407.464	417.567	14
889.336	472.195	15
166.02	258.672	6
134.302	487.083	16
659.514	651.197	17
494.274	442.485	15
745.839	454.387	8
394.788	246.583	7
666.12	159.099	13
611.336	505.832	11
547.105	261.657	21
583.802	82.5475	13
909.519	586.465	17
578.264	284.248	18
315.79	415.737	8
196.767	823.169	25
433.677	629.387	12
341.347	728.653	12
539.773	409.979	10
463.073	367.733	11
358.818	545.972	18
254.711	811.635	14
565.137	912.158	25
518.248	484.56	9
712.58	313.602	11
168.715	274.988	19
89.9311	937.875	7
341.053	579.655	16
357.998	248.177	11
626.124	666.103	18
608.945	409.839	10
616.345	618.347	17
419.018	231.632	10
179.175	535.156	4
640.305	669.861	15
210.118	421.02	17
856.084	344.692	7
522.588	289.328	11
314.11	260.739	15
495.099	746.429	16
227.84	770.64	9
150.531	153.538	15
613.033	251.825	11
408.77	331.636	8
737.036	528.564	14
257.951	799.065	18
571.382	272.559	8
573.058	546.992	12
487.117	571.253	8
902.877	636.936	18
738.195	470.759	12
493.998	296.237	13
249.964	287.004	10
469.319	522.775	7
375.871	628.833	11
330.097	301.082	11
298.244	477.55	21
364.332	36.4961	15
609.528	298.898	18
744.081	421.732	6
581.209	808.336	11
671.024	669.082	11
438.341	656.02	19
895.42	894.589	20
357.456	318.648	25
524.22	646.775	17
399.636	687.601	22
745.169	894.399	21
265.916	708.127	12
700.953	701.337	16
530.516	216.213	10
490.046	506.205	14
526.546	310.748	17
660.177	580.683	10
404.729	380.665	15
438.698	415.503	10
726.175	495.739	11
275.647	348.612	21
227.958	686.521	17
657.806	621.444	17
263.468	557.831	15
402.271	337.896	17
298.207	343.437	14
297.59	925.708	12
527.126	478.091	13
212.387	448.151	17
239.179	707.707	19
485.769	729.936	18
304	655.698	21
468.222	496.976	6
295.337	484.095	16
183.669	886.912	6
357.695	534.83	19
745.997	367.199	12
555.057	329.995	12
533.061	350.765	7
456.219	218.08	12
612.937	249.579	12
119.769	617.348	13
648.865	563.983	16
902.951	329.228	11
301.222	384.42	12
490.749	48.5568	7
362.233	132.733	20
704.623	885.276	12
568.558	429.742	14
405.126	633.59	20
827.505	531.727	14
469.015	774.851	10
223.125	585.952	11
167.383	526.853	10
319.454	782.624	17
246.82	206.625	14
882.159	468.412	23
721.333	675.154	15
352.81	558.86	18
387.962	372.233	17
163.647	820.674	9
579.562	299.529	15
373.282	358.176	17
581.993	299.511	9
276.567	599.222	17
351.135	57.8268	17
401.858	450.332	11
517.702	620.185	18
676.662	9.47139	21
343.318	570.837	22
105.672	77.1841	3
972.431	463.036	9
399.284	20.2786	18
333.753	357.194	11
563.849	271.901	14
389.806	424.566	17
455.607	56.8175	11
523.526	545.536	12
728.154	673.072	18
395.863	366.896	18
504.102	182.62	9
467.342	462.383	13
445.344	430.031	25
423.663	439.602	16
586.2	601.573	13
614.818	476.389	10
540.829	772.24	14
509.168	540.877	21
526.189	582.342	15
533.18	332.718	12
209.419	648.301	15
533.162	498.025	18
53.5473	348.546	10
442.05	840.414	18
372.401	659.071	19
933.415	600.909	21
445.027	85.6856	11
533.814	970.413	13
235.625	368.1	26
626.933	139.685	9
644.346	643.832	21
407.406	491.756	19
464.282	177.326	12
398.348	337.296	15
547.427	659.312	12
685.572	466.931	17
655.137	533.883	12
663.456	335.614	17
639.555	549.79	8
359.966	122.831	16
798.455	620.247	8
603.3	313.93	18
907.339	424.41	13
458.797	650.508	14
355.609	232.207	15
62.7987	578.723	14
572.199	279.665	23
646.801	666.103	16
674.625	577.9	19
639.94	609.268	9
863.099	12.8641	15
543.993	669.351	12
553.567	209.49	9
295.695	174.892	17
322.474	708.451	12
910.57	690.113	18
